 ZIP Code,Year,AnnualChange (%),HPI,HPI with 1990 base,HPI with 2000 base,tract,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
2121,2017,.,351.58,.,298.13,25025980300,DORCHESTER,MA,0,0.004192872,0,0.000149712
2124,2017,10.25,793.09,325.64,227.62,25025980300,DORCHESTER CENTER,MA,0,0.000953289,0,4.06E-05
2126,2017,8,700.95,269.44,212.36,25025981100,MATTAPAN,MA,0.022266992,0.015652174,0.008053691,0.020093946
2127,2017,8.66,759.6,451.67,253.91,25025981202,SOUTH BOSTON,MA,0.000524797,0.109335576,0.006294106,0.006787774
2128,2017,13.9,425.21,329.31,270.04,25025981300,EAST BOSTON,MA,0.016982511,0.15903976,0.009596553,0.023243333
2130,2017,9.74,863.89,395.9,226.5,25025981100,JAMAICA PLAIN,MA,5.03E-05,0.003336113,0.000258665,0.000240346
2130,2017,9.74,863.89,395.9,226.5,25025980300,JAMAICA PLAIN,MA,0.000251269,0.003336113,0,0.000360519
2130,2017,9.74,863.89,395.9,226.5,25025981800,JAMAICA PLAIN,MA,0.000100508,0.000834028,0,0.000120173
2131,2017,9.32,778.47,330.65,216.99,25025981100,ROSLINDALE,MA,0.002260434,0.00456621,0,0.00210198
2152,2017,10.13,550.39,254.46,181.2,25025980101,WINTHROP,MA,0.000475003,0.001988072,0,0.000515889
7047,2017,3.72,449.21,201.09,188.08,34017006900,NORTH BERGEN,NJ,0,0.000557103,0,3.49E-05
7306,2017,10.54,549.2,326.2,286.43,34017006900,JERSEY CITY,NJ,0.001577353,0.017312448,0.00450755,0.0032306
7307,2017,20.57,530.84,342.13,304.76,34017006900,JERSEY CITY,NJ,0,0.005060729,0.000235294,0.000264457
10305,2017,13.38,898.63,292.08,225.88,36085001800,STATEN ISLAND,NY,0.034072137,0.020348837,0.062877872,0.034661622
10312,2017,10.48,1019.22,275.37,210.99,36085022800,STATEN ISLAND,NY,0.001359975,0.058741259,0.065,0.004043329
10314,2017,11.47,979.76,276.08,220.43,36085022800,STATEN ISLAND,NY,3.55E-05,0.004708098,0.002333722,0.00041759
10461,2017,5.25,320.36,244.58,203.14,36005028400,BRONX,NY,0.000971136,0.089373297,0.008395522,0.008883361
10461,2017,5.25,320.36,244.58,203.14,36005027600,BRONX,NY,0.00026976,0.000544959,0.001865672,0.000444168
10465,2017,6.55,533.92,234.15,197.4,36005011000,BRONX,NY,0.000117682,0.003926702,0.007272727,0.000689326
10465,2017,6.55,533.92,234.15,197.4,36005027600,BRONX,NY,0.000176523,0,0,0.000159075
10469,2017,4.98,969.82,253.09,213.19,36005028400,BRONX,NY,0,0.00357462,0,0.000184485
10471,2017,1.09,299.76,.,218.52,36005031900,BRONX,NY,0.000624665,0,0,0.000572082
11207,2017,10.87,428.86,493.27,314.73,36047107000,BROOKLYN,NY,0,0.000446828,0,2.55E-05
11208,2017,7.98,810.91,409.46,266.71,36047107000,BROOKLYN,NY,0,0.000603865,0,3.29E-05
11209,2017,9.36,807.13,382.44,281.4,36047016400,BROOKLYN,NY,0.009971153,0.000880282,0.020452885,0.01018915
11228,2017,8.99,619.15,403.18,286.46,36047016400,BROOKLYN,NY,0.001472995,0,0.003021148,0.00153214
11230,2017,11.86,994.64,426.42,278.85,36047045000,BROOKLYN,NY,0.004721264,0.015603488,0.00341556,0.005256762
11355,2017,6.25,581.02,442.72,325.51,36081038302,FLUSHING,NY,0,0.000547345,0,3.06E-05
11361,2017,10.52,753.72,363.02,261.89,36081138502,BAYSIDE,NY,0.001270276,0,0.007099391,0.001603206
11362,2017,3.53,386.21,329.55,229.19,36081138502,LITTLE NECK,NY,0.000166279,0.009433962,0,0.00073185
11364,2017,8.26,648.14,350.39,246.47,36081140901,OAKLAND GARDENS,NY,0.02232377,0.046747967,0.004210526,0.022562168
11364,2017,8.26,648.14,350.39,246.47,36081128300,OAKLAND GARDENS,NY,0.015881339,0,0.012631579,0.015227717
11364,2017,8.26,648.14,350.39,246.47,36081138502,OAKLAND GARDENS,NY,0.000898944,0.00203252,0,0.000908075
11366,2017,6.97,534.39,367.31,268.95,36081128300,FRESH MEADOWS,NY,0,0.004149378,0,0.000392619
11367,2017,9.92,498.24,368.57,270.42,36081038302,FLUSHING,NY,0.001447725,0.001709402,0,0.001350591
11368,2017,-2.44,503.21,393.5,307.63,36081038302,CORONA,NY,0.000694359,0.013742926,0.001428571,0.001838658
11375,2017,1.68,409.32,345.38,262.04,36081038302,FOREST HILLS,NY,0.012311823,0.001359927,0.000708215,0.011262136
11385,2017,5.28,500.35,347.9,276.35,36081056100,RIDGEWOOD,NY,0.000107346,0.003399048,0,0.000359027
11418,2017,13.6,565.67,353.46,268.94,36081064102,RICHMOND HILL,NY,0.000534817,0,0,0.000447507
11421,2017,11.74,866.5,327.27,253.63,36081064102,WOODHAVEN,NY,0.006737444,0.007309942,0.004219409,0.006664232
11434,2017,10.75,741.96,325.09,235.84,36081042600,JAMAICA,NY,0.000478721,0.006340058,0,0.000896899
13204,2017,4.92,125.2,.,164.06,36067000100,SYRACUSE,NY,0.098352713,0.38573508,0.084134615,0.128931822
13208,2017,6.95,173.06,123.74,130.88,36067000100,SYRACUSE,NY,0.005880564,0.116770186,0.016375546,0.014416436
15120,2017,15.71,253.29,211.34,146.98,42003310300,HOMESTEAD,PA,0.047266076,0.001317523,0.003454231,0.042128603
15201,2017,2.7,440.31,416.08,277.48,42003020300,PITTSBURGH,PA,0.014921722,0.097727273,0.025531915,0.023094688
15206,2017,10.51,528.84,349.64,249.14,42003101600,PITTSBURGH,PA,0.000808713,0,0,0.000682066
15206,2017,10.51,528.84,349.64,249.14,42003120800,PITTSBURGH,PA,0.036931206,0.204394141,0.023686921,0.047198981
15206,2017,10.51,528.84,349.64,249.14,42003120700,PITTSBURGH,PA,0.004259219,0.008655126,0.00669413,0.004774463
15206,2017,10.51,528.84,349.64,249.14,42003120400,PITTSBURGH,PA,0.03245633,0.027296937,0.016992791,0.03073845
15206,2017,10.51,528.84,349.64,249.14,42003981800,PITTSBURGH,PA,5.39E-05,0.002663116,0,0.000227355
15207,2017,3.29,305.63,255.39,182.85,42003310300,PITTSBURGH,PA,0.009360878,0.003610108,0,0.008696934
15208,2017,1.21,412.96,308,203.42,42003120800,PITTSBURGH,PA,0,0.00477327,0,0.000276052
15208,2017,1.21,412.96,308,203.42,42003120700,PITTSBURGH,PA,0.080373832,0.07875895,0.041871921,0.078122843
15210,2017,5.19,216.81,193.77,131.4,42003561700,PITTSBURGH,PA,0.049595835,0.023054755,0.012145749,0.046716148
15212,2017,7.4,292.6,261.66,197.19,42003241200,PITTSBURGH,PA,0.033604945,0.034959942,0.023489933,0.033246935
15212,2017,7.4,292.6,261.66,197.19,42003250700,PITTSBURGH,PA,0.024950829,0.026948288,0.014541387,0.024623667
15215,2017,2.32,361.37,234.97,161.54,42003980000,PITTSBURGH,PA,0,0.087398374,0.021084337,0.007331378
15218,2017,5.78,391.28,244.08,182.78,42003141000,PITTSBURGH,PA,0.027835052,0.001897533,0.008680556,0.025047952
15221,2017,0.52,268.31,189.48,154.73,42003141000,PITTSBURGH,PA,0.011305242,0.008628955,0.023474178,0.012035583
15224,2017,9.18,335.62,.,300.89,42003101600,PITTSBURGH,PA,0.062848752,0.010339734,0.004901961,0.054080751
15233,2017,-6.41,145.92,.,.,42003250700,PITTSBURGH,PA,0.198088619,0.31874145,0.006269592,0.206145585
15235,2017,2.76,266.59,163.52,126.68,42003981800,PITTSBURGH,PA,0.001681237,0,0,0.00153241
15238,2017,0.11,345.15,198.72,150.24,42003980000,PITTSBURGH,PA,0,0.042410714,0.01,0.006783169
19104,2017,8.3,543.58,358.51,267.71,42101008801,PHILADELPHIA,PA,0.034930288,0.057915058,0.011848825,0.033378806
19104,2017,8.3,543.58,358.51,267.71,42101980000,PHILADELPHIA,PA,0.015611095,0.047104247,0.015730337,0.01799553
19111,2017,7.55,498.32,194.13,192.26,42101980200,PHILADELPHIA,PA,0.000192189,0.000868056,0,0.000212811
19115,2017,3.72,463.06,213.52,186.16,42101980200,PHILADELPHIA,PA,0.002074428,0.001012146,0.002680965,0.002026753
19116,2017,4.68,580.58,206.74,186.98,42101036400,PHILADELPHIA,PA,0.024015864,0.052699229,0.06122449,0.026396146
19118,2017,5.64,721.58,271.78,208,42101980100,PHILADELPHIA,PA,0.000577367,0.003257329,0.002985075,0.000976404
19119,2017,7.62,684.37,260.83,220.97,42101980100,PHILADELPHIA,PA,0.000605281,0,0,0.000542483
19121,2017,6.13,156.6,.,.,42101980000,PHILADELPHIA,PA,0.000322447,0.008086253,0.002444988,0.000966112
19121,2017,6.13,156.6,.,.,42101014800,PHILADELPHIA,PA,0.032014372,0.078167116,0.030806846,0.033739596
19128,2017,3.61,600.68,247.22,215.01,42101980100,PHILADELPHIA,PA,0.006594566,0.007528231,0.003308519,0.006440532
19129,2017,4.86,553.75,268.49,236.94,42101980100,PHILADELPHIA,PA,0.000714413,0.002403846,0,0.00078604
19130,2017,6.01,725.09,319.48,240.85,42101980000,PHILADELPHIA,PA,0.001593287,0.006128703,0.000370233,0.001643787
19131,2017,4.86,586.81,234.34,205.67,42101980000,PHILADELPHIA,PA,0.005150062,0.027384325,0.015209125,0.006441818
19132,2017,-14.49,108.34,.,.,42101980000,PHILADELPHIA,PA,0.004019091,0.000789889,0.003012048,0.003789417
19135,2017,10.73,401.47,192.9,204.86,42101038100,PHILADELPHIA,PA,0.01710719,0.203883495,0.060344828,0.033219877
19136,2017,6.85,509.21,197.66,205.23,42101038100,PHILADELPHIA,PA,0.00022674,0.136550308,0.041916168,0.010675915
19136,2017,6.85,509.21,197.66,205.23,42101980200,PHILADELPHIA,PA,0.001511602,0.001026694,0,0.001427989
19137,2017,9.54,448.48,281.07,257.88,42101038100,PHILADELPHIA,PA,0.05097493,0.078125,0.463235294,0.079814385
19144,2017,10.6,679.09,278.78,224.51,42101980100,PHILADELPHIA,PA,0.000280022,0.000716846,0.000790202,0.000345734
19152,2017,11.32,461.51,218.49,204.08,42101980200,PHILADELPHIA,PA,0.000846203,0.014326648,0,0.001432571
19154,2017,4.75,574.07,231.6,214.59,42101036400,PHILADELPHIA,PA,0.006960912,0.188547486,0.083086053,0.017981028
21201,2017,-10.92,202.98,184.45,155.68,24510040200,BALTIMORE,MD,0.077280989,0.084833539,0.052363636,0.077091478
21205,2017,-19.24,184.25,.,.,24510260303,BALTIMORE,MD,0.029304029,0.019641332,0.005847953,0.027417309
21209,2017,4.97,471.95,230.21,191.79,24510271503,BALTIMORE,MD,0.000901375,0.003667482,0.001807229,0.00113989
21209,2017,4.97,471.95,230.21,191.79,24510130805,BALTIMORE,MD,0.046120334,0.041564792,0.005421687,0.041605978
21210,2017,1.3,538.2,250.39,182.18,24510271503,BALTIMORE,MD,0.102652826,0.423173804,0.229787234,0.126617967
21211,2017,4.44,810.42,363.08,272.87,24510271503,BALTIMORE,MD,0.001143293,0.001387925,0,0.001106719
21213,2017,6.25,224.91,175.51,151.49,24510260303,BALTIMORE,MD,0.06449083,0.149462366,0.022440393,0.067182612
21223,2017,9.63,226.9,.,167.3,24510180200,BALTIMORE,MD,0.036309644,0.017821782,0.050808314,0.035789235
22314,2017,0.24,921.35,292.82,238.08,51510200701,ALEXANDRIA,VA,0.022906547,0.046181172,0.04610951,0.026980334
23434,2017,5.78,541.81,229.18,173.34,51800075404,SUFFOLK,VA,0.022152578,0.013605442,0.00525394,0.021187763
23518,2017,3.69,260.08,215.73,180.44,51710006601,NORFOLK,VA,0.031273997,0.007391763,0.001892148,0.027987017
23663,2017,8.05,199.33,.,176.9,51650011100,HAMPTON,VA,0.000165948,0,0,0.000154178
23669,2017,1.08,335.18,184.75,159.93,51650011100,HAMPTON,VA,5.27E-05,0,0,4.70E-05
23702,2017,7.23,183.24,.,166.31,51740980100,PORTSMOUTH,VA,0,0.00660066,0,0.000331675
23704,2017,-9.2,182.96,.,156.3,51740980100,PORTSMOUTH,VA,0.003286198,0.011616651,0.003003003,0.004003066
24504,2017,5.75,175.23,.,157.15,51680000500,LYNCHBURG,VA,0.135145267,0.61369509,0.43575419,0.209061389
25003,2017,.,.,.,.,54039012300,ALUM CREEK,WV,0.428444444,0.162790698,0.153846154,0.415749365
25071,2017,9.36,185.34,.,126.34,54039011000,ELKVIEW,WV,0.035823755,0.072916667,0.057142857,0.037395111
25302,2017,2.44,179.58,168.17,115.34,54039011000,CHARLESTON,WV,0.255965293,0.217579251,0.214788732,0.251832687
25303,2017,1.96,189.2,178.99,129.95,54039012800,SOUTH CHARLESTON,WV,0.413574661,0.03875969,0.363636364,0.365769891
25304,2017,-3.89,211.99,195.31,119.55,54039012300,CHARLESTON,WV,0.009651601,0,0,0.007907425
25306,2017,.,126.54,.,.,54039011401,CHARLESTON,WV,0.28782936,0.178571429,0.626459144,0.30500689
25309,2017,2,209.52,205.92,135.48,54039012800,SOUTH CHARLESTON,WV,0.009082652,0.001545595,0,0.008159444
25309,2017,2,209.52,205.92,135.48,54039012300,SOUTH CHARLESTON,WV,0.168634575,0.187017002,0.062780269,0.167067951
25311,2017,-7.07,151.69,.,115.1,54039011401,CHARLESTON,WV,0.093184979,0.013856813,0,0.082158557
25312,2017,-1.35,132.54,.,129.81,54039012300,CHARLESTON,WV,0.00047619,0,0,0.000454649
25312,2017,-1.35,132.54,.,129.81,54039011000,CHARLESTON,WV,0.024285714,0.011695906,0,0.023641737
25313,2017,1.01,174.85,181.59,126.81,54039012800,CHARLESTON,WV,0.000465622,0,0,0.000420875
25314,2017,-2.7,232.64,184.32,125.03,54039012300,CHARLESTON,WV,0.061862967,0.082568807,0.014388489,0.061581997
25314,2017,-2.7,232.64,184.32,125.03,54039012800,CHARLESTON,WV,0.028312571,0.096330275,0,0.029780353
25315,2017,.,.,.,.,54039012300,CHARLESTON,WV,0.508761682,0.657342657,0.728395062,0.52892562
27021,2017,9.5,328.68,183.34,127.51,37067002801,KING,NC,0.007723895,0.001468429,0,0.007225434
27023,2017,5.06,291.72,176.8,126.46,37067004011,LEWISVILLE,NC,0.440724816,0.780600462,0.746987952,0.46528173
27040,2017,7.04,197.31,166.96,121.48,37067002801,PFAFFTOWN,NC,0.129843986,0.007968127,0.055555556,0.124719101
27050,2017,6.38,181.69,.,130.7,37067002801,TOBACCOVILLE,NC,0.715880264,0.783783784,1,0.717693837
27051,2017,4.52,191.54,170.55,121.8,37067003003,WALKERTOWN,NC,0.027032066,0.103092784,0.521276596,0.038963298
27101,2017,0.75,230.15,185.04,125.63,37067003003,WINSTON SALEM,NC,0.090367268,0.007189073,0,0.069787338
27104,2017,1.78,407.26,180.04,130.25,37067004011,WINSTON SALEM,NC,0.024059753,0.030690537,0,0.023553694
27106,2017,4.32,387.4,165.02,122.97,37067002801,WINSTON SALEM,NC,0.001013385,0.010141988,0,0.001466276
27107,2017,3.79,181.1,162.19,114.79,37067003402,WINSTON SALEM,NC,0.049702517,0.06162465,0.010362694,0.049276596
27214,2017,8.08,198.6,181.06,128.09,37081015100,BROWNS SUMMIT,NC,0.22159986,0.095541401,0.025974026,0.212647444
27215,2017,2.84,397.54,155.8,110.99,37081017200,BURLINGTON,NC,0.02191732,0.002543605,0,0.018900083
27235,2017,8.78,184.78,.,132.33,37081016201,COLFAX,NC,0.44298371,0.78515625,0.157894737,0.464758877
27235,2017,8.78,184.78,.,132.33,37081016204,COLFAX,NC,0.015432981,0.1015625,0.210526316,0.022257552
27244,2017,5.09,179.89,148.18,109.62,37081015100,ELON,NC,0.004451486,0.004545455,0,0.004437213
27249,2017,7.29,203.24,158.72,115.82,37081015100,GIBSONVILLE,NC,0.05980363,0.028391167,0,0.057797778
27260,2017,4.27,156.97,138.97,105.21,37081016409,HIGH POINT,NC,0.001649621,0.000402091,0,0.001277994
27262,2017,4.15,405.53,157.49,112.07,37057060602,HIGH POINT,NC,0.05212585,0.00508044,0.005903188,0.04208698
27263,2017,3.57,204.01,165.2,115.61,37081016600,HIGH POINT,NC,0.092263056,0.051165803,0.020942408,0.084868743
27265,2017,4.05,337.35,152.33,113.47,37081016409,HIGH POINT,NC,0.001452061,0.002191381,0,0.001429344
27265,2017,4.05,337.35,152.33,113.47,37081016204,HIGH POINT,NC,0.068887465,0.042366691,0.007259528,0.064861315
27282,2017,1.22,171.99,145.81,112.79,37081016408,JAMESTOWN,NC,0.104014599,0.010204082,0.05,0.095755587
27282,2017,1.22,171.99,145.81,112.79,37081016600,JAMESTOWN,NC,0.022354015,0.048104956,0.013333333,0.023887636
27282,2017,1.22,171.99,145.81,112.79,37081016409,JAMESTOWN,NC,0.28957573,0.625364431,0.126666667,0.308181259
27283,2017,1.01,183.84,.,124.39,37081017200,JULIAN,NC,0.033031088,0.03125,0,0.032974001
27284,2017,4.21,384.63,166.22,122.59,37067003003,KERNERSVILLE,NC,0.014042758,0.013146363,0.003058104,0.013734336
27284,2017,4.21,384.63,166.22,122.59,37067003402,KERNERSVILLE,NC,0.007558635,0.002629273,0,0.007017544
27284,2017,4.21,384.63,166.22,122.59,37081016201,KERNERSVILLE,NC,0.019267109,0.010078878,0,0.018145363
27298,2017,5.74,169.73,.,111.64,37081017200,LIBERTY,NC,0.008066142,0,0,0.007674597
27301,2017,7.71,161.13,.,119.56,37081017200,MC LEANSVILLE,NC,0.138946068,0.113989637,0.416666667,0.138652973
27301,2017,7.71,161.13,.,119.56,37081015100,MC LEANSVILLE,NC,0.051461507,0.005181347,0,0.049575351
27310,2017,4.41,208.78,166.56,126.16,37081016003,OAK RIDGE,NC,0.154083999,0.114613181,0.272727273,0.151458137
27310,2017,4.41,208.78,166.56,126.16,37081016201,OAK RIDGE,NC,0.254315898,0.157593123,0.363636364,0.246942615
27320,2017,3.75,203.27,195.2,119.51,37081015100,REIDSVILLE,NC,0.001486646,0.001476015,0,0.00146123
27358,2017,3.01,201.34,177.7,125.25,37081016003,SUMMERFIELD,NC,0.071739481,0,0,0.069607383
27360,2017,6.76,268.53,169.07,115.26,37057060602,THOMASVILLE,NC,0.033858832,0.061192469,0.020857474,0.035493766
27377,2017,9.13,157.26,.,116.01,37081017200,WHITSETT,NC,0.360857909,0.185770751,0.138613861,0.349638595
27405,2017,0.36,161.04,142.73,103.7,37081015100,GREENSBORO,NC,0.024652448,0.000953289,0,0.020916226
27405,2017,0.36,161.04,142.73,103.7,37081017200,GREENSBORO,NC,0.00954149,0.006673022,0.000936768,0.008651214
27406,2017,4.35,271.17,143.47,110.19,37081017200,GREENSBORO,NC,0.026137884,0.004075395,0,0.023479909
27406,2017,4.35,271.17,143.47,110.19,37081016600,GREENSBORO,NC,3.62E-05,0,0,3.21E-05
27407,2017,5.3,252.19,148.79,115.72,37081016600,GREENSBORO,NC,0.002823239,0.000321543,0,0.002292446
27409,2017,6.17,190.41,162.81,124.57,37081016003,GREENSBORO,NC,0.076479514,0.012387387,0.019387117,0.061010558
27409,2017,6.17,190.41,162.81,124.57,37081016204,GREENSBORO,NC,0.008598887,0.057432432,0.008130081,0.015082956
27409,2017,6.17,190.41,162.81,124.57,37081016201,GREENSBORO,NC,0.038340921,0.141891892,0.034396498,0.05173454
27410,2017,1.6,389.38,159.44,124.31,37081016003,GREENSBORO,NC,0.005048288,0.000644745,0,0.004562912
27513,2017,9.64,287.3,224.03,161.58,37183053606,CARY,NC,0.011561846,0.001334223,0,0.010406475
27519,2017,5.58,170.52,.,161.24,37183053606,CARY,NC,0.002081362,0.002166847,0,0.002075747
27545,2017,3.96,224.84,183.5,136.41,37183054113,KNIGHTDALE,NC,0.051434644,0.169902913,0.350943396,0.064503569
27560,2017,8.91,235.73,.,164.36,37183053606,MORRISVILLE,NC,0.060703416,0.00127551,0.069390902,0.0546959
27571,2017,0.8,145.39,.,138.79,37183054210,ROLESVILLE,NC,0.60737352,0.910543131,0.857142857,0.631709127
27587,2017,4.31,226.76,191.35,136.33,37183054210,WAKE FOREST,NC,0.086522088,0.016571429,0.003384095,0.081396044
27596,2017,6.05,186,.,128.18,37183054210,YOUNGSVILLE,NC,0.013485477,0.003424658,0,0.012799379
27597,2017,4.48,212.81,182.68,131.95,37183054210,ZEBULON,NC,0.014891733,0.008680556,0,0.014535996
27604,2017,11.58,487.4,231.43,162.99,37183054113,RALEIGH,NC,0.050063932,0.005413386,0.061667835,0.046946581
27610,2017,8.78,250.26,222.37,157.98,37183054113,RALEIGH,NC,0.000445343,0.00384369,0,0.000593101
27613,2017,4.15,436.16,214.56,150.02,37183053712,RALEIGH,NC,0.056314578,0.162162162,0.080906149,0.060209663
27613,2017,4.15,436.16,214.56,150.02,37183053721,RALEIGH,NC,0.07394349,0.074324324,0.006472492,0.071103008
27615,2017,5.7,446.34,215.03,151.72,37183053721,RALEIGH,NC,0.000151042,0.000417014,0,0.000170271
27616,2017,9.3,208.4,184.5,136.13,37183054210,RALEIGH,NC,0.010345568,0.00595632,0.001886792,0.009742519
27616,2017,9.3,208.4,184.5,136.13,37183054113,RALEIGH,NC,0.022537025,0.000661813,0,0.020335576
27828,2017,-0.67,162.38,.,124.18,37147001700,FARMVILLE,NC,0.067331671,0.009975062,0,0.06074672
27834,2017,0.35,280.33,146.31,112.14,37147001700,GREENVILLE,NC,0.052587906,0.009912768,0.014563107,0.046643276
27834,2017,0.35,280.33,146.31,112.14,37147002002,GREENVILLE,NC,0.025654324,0.010705789,0,0.022672996
27837,2017,3.1,139.29,.,121.96,37147001200,GRIMESLAND,NC,0.043639053,0.076923077,0,0.043875686
27858,2017,3.43,356.28,161.84,121.12,37147001200,GREENVILLE,NC,0.059092263,0.022211939,0.042808862,0.055579344
27858,2017,3.43,356.28,161.84,121.12,37147001003,GREENVILLE,NC,0.084285099,0.0180472,0.003755163,0.074077246
27886,2017,4.23,174.72,170.3,119.22,37147002002,TARBORO,NC,0.009566327,0.002227171,0,0.00882984
28012,2017,8.22,265.51,218.97,148.44,37071032200,BELMONT,NC,0.003754513,0.003780718,0,0.003687121
28016,2017,12.18,183.18,.,131.73,37071030802,BESSEMER CITY,NC,0.23378213,0.335416667,0.7,0.241542002
28025,2017,8.72,407.36,197.43,135.33,37025040703,CONCORD,NC,0.009274345,0.02480916,0.021978022,0.010683032
28032,2017,-2.34,175.47,.,136.06,37071032200,CRAMERTON,NC,0.678126852,0.728070175,0.986486486,0.693333333
28034,2017,7.14,189.7,.,127.64,37071030802,DALLAS,NC,0.011825726,0.00477707,0.00921659,0.011349547
28034,2017,7.14,189.7,.,127.64,37071030902,DALLAS,NC,0.176556017,0.105095541,0.202764977,0.172818312
28052,2017,7.78,441.14,190.23,126.29,37071030802,GASTONIA,NC,0.000613572,0.001259446,0,0.000651997
28052,2017,7.78,441.14,190.23,126.29,37071033400,GASTONIA,NC,0.064793226,0.069899244,0.021194605,0.064004347
28052,2017,7.78,441.14,190.23,126.29,37071033202,GASTONIA,NC,0.001472573,0.012594458,0,0.002390655
28054,2017,6.64,407.63,170.47,123.43,37071033202,GASTONIA,NC,0.000108784,0.001466276,0,0.000230947
28054,2017,6.64,407.63,170.47,123.43,37071031402,GASTONIA,NC,0.055480011,0.009775171,0.006562756,0.048406467
28056,2017,8.6,361.71,173.27,125.65,37071033202,GASTONIA,NC,0.06927548,0.087898089,0.015037594,0.069287562
28056,2017,8.6,361.71,173.27,125.65,37071033400,GASTONIA,NC,0.024128143,0.036942675,0,0.024357923
28056,2017,8.6,361.71,173.27,125.65,37071032200,GASTONIA,NC,0.043728035,0.094267516,0.203007519,0.048905156
28081,2017,6.26,323.78,201.69,130.87,37025040703,KANNAPOLIS,NC,0,0.001763668,0,7.28E-05
28083,2017,7.24,433.28,189.35,126.32,37025040703,KANNAPOLIS,NC,0.0862317,0.237512742,0.085271318,0.097702483
28083,2017,7.24,433.28,189.35,126.32,37025040702,KANNAPOLIS,NC,0.272488787,0.125382263,0.170542636,0.260307883
28098,2017,2.92,139.88,.,122.91,37071032200,LOWELL,NC,0.044770045,0.022900763,0.052631579,0.04293381
28105,2017,6.98,360.85,202.2,148.69,37119005710,MATTHEWS,NC,0.000409563,0.011161847,0.002436054,0.001433371
28105,2017,6.98,360.85,202.2,148.69,37119005833,MATTHEWS,NC,0.108943839,0.024860477,0.041412911,0.099036954
28134,2017,11.56,215.92,215.92,154.46,37119005829,PINEVILLE,NC,0.001750756,0.094512195,0.099099099,0.020084431
28202,2017,0.44,244.31,.,186.3,37119000300,CHARLOTTE,NC,0.06421948,0.093806374,0.051779935,0.066927593
28204,2017,0.1,638.91,425.55,216.57,37119002600,CHARLOTTE,NC,0.131880549,0.171784232,0.194029851,0.14169526
28204,2017,0.1,638.91,425.55,216.57,37119000300,CHARLOTTE,NC,0.236803874,0.180082988,0.123667377,0.221375016
28205,2017,11.86,780.47,382.35,220,37119000700,CHARLOTTE,NC,0.040868406,0.023588554,0.013065796,0.037503227
28206,2017,21.1,171.87,.,.,37119000700,CHARLOTTE,NC,0.183600713,0.059171598,0.044678055,0.154518682
28206,2017,21.1,171.87,.,.,37119004900,CHARLOTTE,NC,0.031847891,0.029585799,0.035479632,0.031750414
28207,2017,-1.21,1028.66,355.13,167.09,37119002600,CHARLOTTE,NC,0.036046248,0.005102041,0.037135279,0.033783784
28210,2017,9.14,726.46,278.77,186.93,37119005829,CHARLOTTE,NC,0.049043909,0.226320201,0.131659522,0.062672122
28213,2017,11.96,192.17,163.41,126.6,37119005615,CHARLOTTE,NC,0.032581833,0.003120125,0,0.028972587
28215,2017,11.9,317.65,182.81,136.19,37119005615,CHARLOTTE,NC,0.006409773,0,0,0.005981493
28215,2017,11.9,317.65,182.81,136.19,37119005616,CHARLOTTE,NC,0.024583365,0.009930487,0,0.023292636
28226,2017,7.04,565.84,246.98,170.84,37119005829,CHARLOTTE,NC,0.020329794,0.204897959,0.08447205,0.034400648
28227,2017,9.98,398.44,189.01,137.15,37119005710,CHARLOTTE,NC,0.134416005,0.256532067,0.131121643,0.141952682
28270,2017,7.34,371.42,214.6,155.69,37119005833,CHARLOTTE,NC,0.00267399,0.002183406,0,0.002552391
28273,2017,15.69,181.32,181.33,141.36,37119005911,CHARLOTTE,NC,0.001063115,0.006385696,0.005714286,0.001911778
28278,2017,3.97,239.59,202.76,143.41,37119005911,CHARLOTTE,NC,0.288898853,0.051136364,0.085106383,0.275891239
28301,2017,-7.09,138.47,.,104.78,37051002401,FAYETTEVILLE,NC,0.001985578,0.009760859,0,0.003189401
28306,2017,2.19,195.04,175.16,131.77,37051001604,FAYETTEVILLE,NC,0.059800664,0.074431427,0.056565657,0.060611065
28311,2017,2.27,160.79,148.57,119.86,37051002401,FAYETTEVILLE,NC,0.068894083,0.096997691,0.024660912,0.068331464
28348,2017,-3.09,161.7,.,123.81,37051001604,HOPE MILLS,NC,0.138396157,0.086629002,0.229219144,0.138895362
28513,2017,0.3,160.99,.,123.1,37147001200,AYDEN,NC,0.139218355,0.038961039,0,0.130653266
28530,2017,12.79,122.63,.,.,37147001200,GRIFTON,NC,0.023852657,0,0,0.023146792
28540,2017,0.27,167.03,169.39,130.55,37133001102,JACKSONVILLE,NC,0.102440444,0.1617401,0.128404669,0.106980273
28586,2017,4.54,155.14,.,131.76,37147001200,VANCEBORO,NC,0.027358732,0.012121212,0,0.026650367
28590,2017,3.34,165.48,152.09,115.82,37147001200,WINTERVILLE,NC,0.02173913,0.005108557,0,0.020124429
28590,2017,3.34,165.48,152.09,115.82,37147001301,WINTERVILLE,NC,0.161758578,0.254150702,0.224168126,0.168613509
28704,2017,11.19,328.24,258.87,170.29,37021002205,ARDEN,NC,0.207694554,0.057443366,0.144469526,0.193795929
28715,2017,3.47,296.13,255.82,160.31,37021002505,CANDLER,NC,0.163389346,0.334065934,0.205,0.169262295
